gene,Tissue,Statistic,estimate_BL6 rp48 Female vs Male,estimate_NSG rp48 Female vs Male,estimate_BL6 rp116 Female vs Male,estimate_NSG rp116 Female vs Male,p.value_BL6 rp48 Female vs Male,p.value_NSG rp48 Female vs Male,p.value_BL6 rp116 Female vs Male,p.value_NSG rp116 Female vs Male,estimate_Female rp48 BL6 vs NSG,estimate_Male rp48 BL6 vs NSG,estimate_Female rp116 BL6 vs NSG,estimate_Male rp116 BL6 vs NSG,p.value_Female rp48 BL6 vs NSG,p.value_Male rp48 BL6 vs NSG,p.value_Female rp116 BL6 vs NSG,p.value_Male rp116 BL6 vs NSG
Zeb1,Liver,Log2FC_SizePercentile_50,-1.41939519577337,0.310239348646556,-1.34523545381055,-0.285136079631981,0.357944004148424,0.238713846924853,0.379454424113166,0.826934034912382,1.29844228141323,3.02807682583315,-0.5885835674495,0.471515806729072,0.192591085485858,0.01710938068183,0.441247669159527,0.789428571525806
sgSafe,Liver,Log2FC_SizePercentile_50,-1.84199851263313,0.176192299165623,0.121392359865138,0.335150331218918,0.00588698801798232,0.599594250379827,0.841062770958304,0.212774501502672,-1.29453483503821,0.723655976760538,0.12725922965151,0.341017201005292,0.0229913015282767,0.129007823009797,0.782150265293837,0.36972991772089
Actr3,Liver,Log2FC_SizePercentile_50,-1.29479813737317,1.40731677448435,-3.6821711801159,-3.19472659711966,0.383709604823728,0.147620503947784,0.0786528788034892,0.042988607479174,-1.5831689067086,1.11894600514892,-4.4986866098648,-4.01124202686855,0.236469687565416,0.310871321073414,4.21606279486503e-05,0.153341124799627
Arpc4,Liver,Log2FC_SizePercentile_50,-5.59550367824677,0.723346113164439,5.60203601503058,0.222456210325986,0.00234068548451623,0.0721369131922786,,0.846076907294919,-4.26610551332633,2.05274427808488,0.857786243066317,-4.52179356163828,0.00236312080278768,0.0521214913202665,0.608896407101628,0.0185655629018933
Ewsr1,Liver,Log2FC_SizePercentile_50,-1.8452331102941,0.25744559531289,1.61500478142718,2.08847017714936,0.203294690964426,0.860666695066578,0.208910179216963,0.113572799873081,-2.02354426237112,0.0791344432358704,0.848184131466746,1.32164952718892,0.106287667111051,0.961014530849814,0.41042868470865,0.429196166547627
Nfib,Liver,Log2FC_SizePercentile_50,-6.4749668543331,2.30776729017533,0,1.88537344536213,0.00681169351598998,0.00893491854680921,,0.577270961413106,-6.38744697736732,2.39528716714112,-1.95562326742782,0,0.00107057389071713,0.0523172021120343,0.0362269916111771,
Rac1,Liver,Log2FC_SizePercentile_50,-5.12952860514087,2.95249412923697,0,0.77668906455921,0.0408955809050778,0.0955612696386528,,0.756602322020595,-3.38690148806324,4.6951212463146,0,4.01258022448577,0.0111650678631696,0.0569485409103879,,0.290499379922126
Setd2,Liver,Log2FC_SizePercentile_50,-4.22581661568234,0.29384018609247,-2.54596764055241,-0.344323095267448,0.0264275874100418,0.523367858974311,0.235720982654909,0.862604359891048,-1.72137305491101,2.7982837468638,-1.31594935716569,0.885695188119273,0.142852436738116,0.0137578229773769,0.326238287514849,0.779926361035268
Zfp574,Liver,Log2FC_SizePercentile_50,-0.974944663601593,2.90239483602494,3.958429616603,2.39196055098546,0.63875630370872,0.117861743995341,0.0726764216439137,0.238519945448788,-1.38986348906223,2.48747601056431,3.60264978463255,2.03618071901502,0.370936288569687,0.289545034695412,0.0186801229957164,0.506655166122982
Bag1,Liver,Log2FC_SizePercentile_20,-3.69171581255353,1.09043958394946,-4.10479769375276,-2.20970838081368,0.0262625478657515,0.426694752723369,0.00328750149147426,0.0297389551743417,-5.72272063283853,-0.940565236335548,-4.93745999355496,-3.04237068061589,0.000821082985879587,0.508343615153932,4.32580680642842e-05,0.0171828136866845
Brk1,Liver,Log2FC_SizePercentile_20,-0.668822754789078,0.372204972609731,-0.0428706122694684,-0.265939024248617,0.678897353592987,0.850151584922122,0.977844470620177,0.873759618547434,-3.07102087907366,-2.02999315167485,-0.760240732314571,-0.98330914429372,0.0639901235137374,0.316218254813754,0.426014313976133,0.64338631597701
Cdh6,Liver,Log2FC_SizePercentile_20,-2.2525753036684,0.847984034035197,-5.96469166935118,-0.381689783585929,0.214971978364414,0.283094981013785,0.0107890684420908,0.733233549826629,-4.93486605824957,-1.83430672054597,-7.06949499578007,-1.48649311001482,0.00706960068508666,0.0861352460526417,0.000201999422454752,0.330639703149376
Chd7,Liver,Log2FC_SizePercentile_20,-1.75437634282929,2.50924717185035,-0.895247361644358,0.339275261068206,0.00815439164325323,0.0279990074415665,0.531095239621557,0.729551087012486,-4.4607647570136,-0.197141242333966,-4.32778586803349,-3.09326324532092,3.19751717483976e-08,0.858617944050515,0.00782636568945829,0.00890543380811708
Crebbp,Liver,Log2FC_SizePercentile_20,-2.26366875211478,2.17213022342537,-1.20154675619928,2.63604324692211,9.4864063617342e-05,0.0698267526382096,0.00361394784200127,0.0310350415517338,-4.0973270511541,0.338471924386054,-4.80981932934823,-0.972229326226835,1.44775745204299e-06,0.751699929886336,6.509495229337e-14,0.412640253073879
Ctnnd1,Liver,Log2FC_SizePercentile_20,-1.36419011361385,0.294188036898191,-1.84848083202066,-1.25092298948682,0.0183819836068715,0.701612970851407,0.125902070376261,0.212318290922001,-1.05793694874038,0.60044120177166,-2.12037584938781,-1.52281800685397,0.0425766377018768,0.454422005744331,0.0465311864872638,0.187948383765793
Gabrr1,Liver,Log2FC_SizePercentile_20,-2.13634548074182,2.6883280332307,-0.874869624209301,-0.49061152025711,0.110960580088456,0.0300448921328129,0.515088870954409,0.603732815364498,-7.41822950525209,-2.59355599127956,-2.89793986989636,-2.51368176594417,2.20688595280543e-07,0.0687168875951948,0.0251345176532758,0.0210083045437982
Gata6,Liver,Log2FC_SizePercentile_20,-3.66936177408068,2.22333730797476,-2.21602548009153,-1.13059457586502,0.000935445381239145,0.0391924835452431,0.13466944613207,0.244926843377719,-5.46557589746763,0.427123184587805,-4.61966899094405,-3.53423808671753,3.00212716875705e-05,0.643054601855866,0.000605315018851547,0.00617640866323529
Gpatch8,Liver,Log2FC_SizePercentile_20,-1.91007305002266,2.13541297975479,0.604161956280388,-0.621644247449928,0.177521335987344,0.0917447409011246,0.613943337551997,0.652156457820221,-5.52158390317127,-1.47609787339383,-1.46368712431017,-2.68949332804049,5.91604097886428e-05,0.306814634905856,0.107646974312453,0.10234375640209
Inpp5e,Liver,Log2FC_SizePercentile_20,-4.07991452790163,0.185015604789957,-0.342456269445606,-0.0120453369626759,0.00758203347028819,0.834167861272793,0.804566498619735,0.992931825784651,-4.48404410097659,-0.219113968284997,-2.91539177264083,-2.5849808401579,0.000228007092390947,0.863319787242488,0.00886003868131576,0.129230239614948
KMT5B,Liver,Log2FC_SizePercentile_20,-2.95020995256987,1.367678094292,-0.266174248196022,-0.224183525332886,0.000633374107014856,0.0885894702450651,0.826819533829538,0.833040101981435,-2.98750981546667,1.3303782313952,-3.02960137158243,-2.9876106487193,0.00118241290126602,0.0733499009488193,0.00155380126615209,0.0290558660586888
Kctd10,Liver,Log2FC_SizePercentile_20,-2.12243428734498,1.0563230791354,-1.98382754054061,-0.478089951179669,0.0854388028534548,0.396168356658642,0.220265860940904,0.580523778667001,-2.66442614053494,0.514331225945443,-4.55400553939987,-3.04826795003892,0.00895132830268661,0.713026271139719,0.000190351541498956,0.0214522059439166
Kdm5a,Liver,Log2FC_SizePercentile_20,1.10503025121778,1.72930844418435,0.0621575794094409,-0.519543987410352,0.543379597428047,0.195209065252889,0.981008095832812,0.824093178638817,-4.58257892464263,-3.95830073167606,-1.87207086384157,-2.45377243066136,0.0107199256092958,0.0100396083767528,0.182038975574715,0.557050412708746
Lamc1,Liver,Log2FC_SizePercentile_20,-1.72152104614438,0.65014060974973,-2.75183871226715,1.202544815639,0.192651020967992,0.589742146335257,0.19380840849798,0.122029525589698,-3.44316019652806,-1.07149854063395,-5.28271305397502,-1.32832952606888,0.011119497251539,0.387486637641028,0.000194139667988158,0.3206211595359
Madd,Liver,Log2FC_SizePercentile_20,-4.32954260943678,2.04098443573591,0.223172727283733,-1.02307799877561,0.00320455732373026,0.0482407161166206,0.850914863758196,0.313310292324608,-7.11286196414874,-0.742334918976053,-0.872852587801794,-2.11910331386114,2.73056732866295e-05,0.410689139002968,0.2741026770286,0.106928540328
Mga,Liver,Log2FC_SizePercentile_20,-1.66220091820784,1.2290883621014,-1.93100922405738,-0.349573257404299,0.0783670078796012,0.31648279577799,0.187285276569702,0.649490231861686,-4.31906882336205,-1.4277795430528,-4.35385861929665,-2.77242265264358,0.000104951557233111,0.233988436271947,4.1461473121626e-05,0.0160931522372765
Pten,Liver,Log2FC_SizePercentile_20,-2.18303189378877,2.13735860081273,-2.23004918710039,-0.826578245118843,0.0113694992829675,0.0681139241283033,0.119912940089005,0.55091373016816,-5.932328333491,-1.61193783888951,-5.29930312412854,-3.89583218214699,7.29800041654903e-14,0.226849658752837,0.00122548003895617,0.00535869930080048
Runx1t1,Liver,Log2FC_SizePercentile_20,-2.90811678095494,-0.25666037174471,-1.7016266536348,-0.850817116337982,0.0342696891528182,0.83409552243247,0.129010353690847,0.269501401181727,-3.86903380805095,-1.21757739884072,-3.00617804529974,-2.15536850800291,0.00259788300564587,0.373425796192347,0.00468908151334876,0.0215757860251866
Trip12,Liver,Log2FC_SizePercentile_20,-1.19216855407696,2.49977888520313,2.67564679329728,1.63329270578346,0.502545055948933,0.0405014839610912,0.487148265871622,0.529132934964981,-7.52346336831293,-3.83151592903285,1.13999292534888,0.0976388378350517,4.88121697410217e-06,0.0209504064767027,0.503085698722243,0.979085207093729
Tsc1,Liver,Log2FC_SizePercentile_20,-1.84461106731876,2.70568966683923,0.0691898061229418,-1.38412092471583,0.0930533227662235,0.0215080463327454,0.944835334282133,0.305367594687689,-6.3330587072025,-1.78275797304452,-1.73022784443721,-3.18353857527599,1.16535217522344e-11,0.220914808676338,0.075199994512237,0.026665170555947
Tsc2,Liver,Log2FC_SizePercentile_20,-1.99975645932389,2.43536306515552,-0.277709473639302,0.896433664012351,0.228828458274043,0.0595569550807984,0.712875059690598,0.53409462315301,-7.33906209897109,-2.90394257449168,-3.85470336906318,-2.68056023141152,6.74616885052589e-08,0.115608884104881,2.987469496754e-06,0.0779885086264905
Zc3h7a,Liver,Log2FC_SizePercentile_20,-3.66823100713501,1.80932481969269,1.77251932144479,1.75048344836707,0.0214282045413805,0.150527598999396,0.14736343641324,0.334792966923407,-5.75066517008657,-0.273109343258874,-2.09224888665274,-2.11428475973045,0.000654954397076768,0.826902873702536,0.0782763286911356,0.276811370231381
Zeb1,Liver,Log2FC_SizePercentile_20,-1.9562220968954,4.6642232034357,-2.50297709512866,-0.3545813292865,0.155546411080866,3.65290006527378e-05,0.156452625017105,0.781263116529997,-6.41854189465639,0.201903405674713,-3.61858166601861,-1.47018590017645,4.01216330453269e-06,0.867543506017077,0.000302999698145324,0.412228626016935
sgSafe,Liver,Log2FC_SizePercentile_20,-0.934023945625623,0.449801861227269,-0.764053186120646,-0.279509755009093,0.164655515487426,0.431929534189347,0.20719362517728,0.405086990952085,-3.11988477081271,-1.73605896395982,-2.83871940557025,-2.3541759744587,1.06421121065043e-06,0.00787693002839195,1.83195491049307e-07,1.3451407619971e-07
Actr3,Liver,Log2FC_SizePercentile_20,-0.3897633274268,1.60464187445979,-4.08641421556008,-3.82437114075411,0.785574571714796,0.158138639525072,0.0382172674992408,0.0130176289077966,-3.88504039099515,-1.89063518910856,-6.85277853428172,-6.59073545947574,0.00144593640615379,0.16797386722389,7.83447808362911e-11,0.0270439681512139
Arpc4,Liver,Log2FC_SizePercentile_20,-3.17536544752754,1.12953000141896,3.65450343390634,-0.987985893007875,0.0413531086236064,0.368178811280008,,0.413621566295691,-4.21732328630669,0.0875721626398022,-2.28050053945018,-6.92298986636439,0.00276139257275738,0.951685722554378,0.21301880281288,0.00726009524079923
Ewsr1,Liver,Log2FC_SizePercentile_20,-1.17240406021887,0.930442111379351,-0.255987440705373,1.9644149941268,0.433419830660555,0.459762349297801,0.863236705796193,0.133580146750045,-5.29659429567648,-3.19374812407826,-2.95181822046993,-0.731415785637758,0.000922816218458096,0.020190102554637,0.0277858569123295,0.654588516126205
Nfib,Liver,Log2FC_SizePercentile_20,-5.97316902831912,2.8092335143707,0,3.04222008671906,0.00629808573988378,0.138450771227941,,0.406792526855846,-7.89433120271798,0.888071339971841,-8.3498930515289,0,2.49958663628324e-06,0.710530042042717,0.116138162699322,
Rac1,Liver,Log2FC_SizePercentile_20,-4.48040491561288,2.2043928749491,0,-0.488879847999482,0.039321740903427,0.240917995797637,,0.831442301175157,-5.65768947201505,1.02710831854693,0,1.29889680998198,0.000128609211367932,0.67420685596287,,0.705386594975483
Setd2,Liver,Log2FC_SizePercentile_20,-3.57625904687889,1.64104721528698,-2.76657129764636,-0.955097943512221,0.0793923869577049,0.328804793105141,0.101507221375343,0.613819120084021,-5.19056265110367,0.0267436110621973,-3.60033839239046,-1.78886503825632,0.00215958953605839,0.989383056673372,0.00391063455208303,0.54663917115905
Zfp574,Liver,Log2FC_SizePercentile_20,-0.400948558367222,1.98195678761799,2.65744406760746,1.56456812519059,0.855004705251039,0.188205072790429,0.169235480262865,0.389595874485148,-3.06741860626198,-0.684513260276775,0.993670942317591,-0.0992050000992862,0.0430869203667243,0.732935009251602,0.338292975541212,0.972051531240623
Bag1,Lung,Log2FC_MetBurden,-0.97134395721016,-0.0430396936546032,0,0.430142657123614,0.293370574839458,0.849925736125226,,0.553249078316472,-1.01144893656158,-0.0831446730060269,0,0.876815164530492,0.128700113259848,0.878125874728928,,0.468181424486584
Brk1,Lung,Log2FC_MetBurden,-1.37435552540129,0.278316454844049,-2.29136046600521,1.86087385489148,0.254745837271858,0.701000616790398,0.710408533020101,0.0332098054096076,-1.50005194497395,0.152620035271389,-2.593054377054,1.55917994384269,0.142130676113085,0.858723560226077,0.0870362114486529,0.388505118006053
Cdh6,Lung,Log2FC_MetBurden,-1.0750349572087,0.293351138838585,0,0.399904598894971,0.308253479225084,0.366666657623621,,0.649004248409562,-1.60002999162374,-0.231643895576455,0,0.435497720749635,0.0317562143844305,0.654647840225986,,0.665553906278306
Chd7,Lung,Log2FC_MetBurden,-1.42209719604963,0.16216435618347,0,-3.17623216139489,0.0303293469794663,0.506711678021487,,0.175655644738261,-1.21065204763293,0.373609504600168,0,0,0.0104924201721317,0.42247907073662,,
Crebbp,Lung,Log2FC_MetBurden,-0.221453453567584,0.152727550711862,0.910143566798147,0.315877203704484,0.79763125715938,0.552531573419287,0.628927827888022,0.480604646407789,-0.597922995938085,-0.223741991658639,0.698101652681046,0.103835289587382,0.419120490149835,0.649542176577109,0.416865116110873,0.902961030101056
Ctnnd1,Lung,Log2FC_MetBurden,0.39895487406049,0.183569845527961,0.820275217094286,-0.457514549824272,0.521917675805648,0.369480668765553,0.733603964936076,0.301114950784023,0.252030898460094,0.0366458699275654,2.42340601056501,1.14561624364645,0.66495945897057,0.902218067970414,0.016990875137571,0.165416499231033
Gabrr1,Lung,Log2FC_MetBurden,-1.08119124383938,0.356922003333674,0,0.428799780139955,0.21883523712155,0.167734490516693,,0.542520495520544,-0.624257837793842,0.81385540937921,0,1.04721491181101,0.338710730546595,0.0954624609453755,,0.448474304937175
Gata6,Lung,Log2FC_MetBurden,-1.97704340256856,0.380123390311671,0,0.914427361322329,0.112352521485737,0.0889334639853264,,0.167365453120782,-1.40434307822399,0.952823714656233,0,2.00047222895196,0.135653884958654,0.12358919789448,,0.049023723229294
Gpatch8,Lung,Log2FC_MetBurden,0.692043881982082,-0.0984402402712496,0,0.754578468029979,0.476758994636926,0.716925429167777,,0.391127035088243,1.51035785977614,0.719873737522809,0,-0.938101021908228,0.0483509238964978,0.20167172588752,,0.6262326840498
Inpp5e,Lung,Log2FC_MetBurden,0.0277905251418902,-0.238494073508757,0,0.719989006951479,0.980937586705365,0.439932925650879,,0.386592238886721,-0.502266507409499,-0.768551106060146,0,-0.164264197196425,0.537758680588146,0.200449594934804,,0.909285145529366
KMT5B,Lung,Log2FC_MetBurden,0.704122305740024,0.0129867077160782,0,-0.242945996379854,0.273186036644134,0.972628084791931,,0.795483304418998,0.731352198503856,0.0402166004799117,0,2.08570143893189,0.213328874657335,0.925441865522449,,0.379793149834108
Kctd10,Lung,Log2FC_MetBurden,-3.08056447615364,0.143360755850282,0,0.8026216288062,0.0597408734057709,0.837952322143332,,0.418874695160169,-2.96674279044917,0.257182441554761,0,0.0696782964084779,0.0408665664863539,0.746619935019504,,0.9604306541671
Kdm5a,Lung,Log2FC_MetBurden,-0.548517218642264,-0.219562006407858,0,0,0.623519191989524,0.624527472243438,,,-1.10194078265767,-0.772985570423265,0,0,0.140384087204959,0.250170259221693,,
Lamc1,Lung,Log2FC_MetBurden,-0.992414745587983,0.16079330763538,-1.84864945315011,1.26200250359066,0.376634048393375,0.628801036203782,0.169458849500353,0.100866272540714,-1.15163334226331,0.00157471096005587,-0.943905531657363,2.16674642508341,0.267879291561964,0.996470592569821,0.642148103776951,0.0548464299574998
Madd,Lung,Log2FC_MetBurden,-0.633329383252832,0.0805643218727196,-1.73205408557614,0.541160735211981,0.45908769443956,0.769171514471954,0.161607686644907,0.498857801839498,-0.576854653702386,0.137039051423164,-1.21353145487055,1.05968336591758,0.374450096977049,0.802527027110391,0.651651264596239,0.311505952686455
Mga,Lung,Log2FC_MetBurden,0.471194883171159,-0.00502283462609997,0,-0.156148761397301,0.599461334297281,0.988620906880389,,0.800424010319496,1.22134763360226,0.745129915805005,0,3.82410300981006,0.0289674439486013,0.258864041138396,,0.0659872922072546
Pten,Lung,Log2FC_MetBurden,0.110048042065869,0.276867619674013,-3.7030281818036,0.332219806795282,0.925523861506841,0.527767079070728,0.161033590575053,0.657594804325905,0.496268840327276,0.66308841793542,-1.32867862261375,2.70656936598514,0.589966762215522,0.287802329947563,0.588885830127596,0.00440905498058952
Runx1t1,Lung,Log2FC_MetBurden,-0.107020510533065,-0.0325685044144416,0,-0.565828530454766,0.918617421902882,0.861742413097464,,0.268046553543527,-1.30943848734925,-1.23498648123063,0,0.375733746743857,0.0626897510930167,0.0400527522102407,,0.647842215834527
Trip12,Lung,Log2FC_MetBurden,-0.41751778781145,0.0613170962474902,0,0.679804476400102,0.737236148411639,0.81418656328338,,0.595360135608176,0.500376305132798,0.979211189191739,-4.66185659500842,0,0.33739443561936,0.156473533683529,0.0376444793536556,
Tsc1,Lung,Log2FC_MetBurden,-0.329456017407091,-0.169865480136393,-1.44498842380137,0.402668207003742,0.754079799677318,0.664188162723535,0.588564239117278,0.290255830452687,1.17761498425586,1.33720552152656,1.21806070918037,3.06571733998548,0.147108793482394,0.0668589777979415,0.102206256471124,0.00429723196041723
Tsc2,Lung,Log2FC_MetBurden,0.229823069073897,-0.0228547856459127,-1.75134491648999,-0.00198443005812924,0.887076038562418,0.972659659421548,0.256234001314043,0.996286491432722,0.225624135032959,-0.0270537196868529,2.06602925177824,3.8153897382101,0.84951730972245,0.975965825631095,0.0102030897178213,9.48634340973929e-06
Zc3h7a,Lung,Log2FC_MetBurden,-1.35962213307047,0.684876441017823,0,-0.0676193242698226,0.180593718461589,0.0941974670299079,,0.927383988520272,-0.765376373205949,1.27912220088235,0,0,0.352896650415038,0.0198297891391376,,
Zeb1,Lung,Log2FC_MetBurden,-1.16043265869006,0.50654359168272,0,0.37464125463221,0.0879088395564709,0.177414816875591,,0.633502747671313,0.0888323291852214,1.755808579558,0,0.33571072744762,0.836363600152122,0.0033024733381785,,0.848530702996274
sgSafe,Lung,Log2FC_MetBurden,-0.285761186732295,0.0968483137967636,-0.421662797717932,0.136212878787378,0.43173846725369,0.510763069843374,0.643589324085437,0.692677103522408,0.385809944018639,0.768419444547698,-0.855369750616952,-0.297494074111638,0.113654522678997,0.00509394843355123,0.394613252680575,0.679590206626451
Actr3,Lung,Log2FC_MetBurden,-2.28959334967699,0.914410280072489,0,1.79310448560701,0.163698588215209,0.13377232620197,,0.262298055699956,-2.42787245768276,0.77613117206672,0,0,0.0939807764469187,0.264332157779474,,
Arpc4,Lung,Log2FC_MetBurden,-2.19137839393314,1.45698638836675,0,1.6761312538569,0.166234277217036,0.00416086750303915,,0.594921588325079,-2.61048809915506,1.03787668314483,0,0,0.00617014817955985,0.144101265091107,,
Ewsr1,Lung,Log2FC_MetBurden,-1.63934819409068,0.087135627864936,0,-0.101329533485649,0.0825323003905521,0.763337320928883,,0.915515419939791,-1.89490149039884,-0.168417668443228,0,0,0.0247352720247245,0.670861160380415,,
Nfib,Lung,Log2FC_MetBurden,-3.37656789160683,0.834971439803098,0,-0.897296073624178,0.492225193782993,0.660198384475228,,0.536346556241556,-3.81515513348213,0.396384197927802,0,0,0.322170529775039,0.862470521547266,,
Rac1,Lung,Log2FC_MetBurden,0.96431878894193,1.00399182088335,0,-0.306807321855938,0.397539520641024,0.326640780786577,,0.568467543818527,-0.28126464953321,-0.241591617591794,0,0,0.867197549503457,0.903390891394456,,
Setd2,Lung,Log2FC_MetBurden,-0.326395380890375,0.640582765365989,0,0,0.789837081348856,0.333977279105524,,,-1.08425707906583,-0.11727893280947,0,0,0.40362276647196,0.881624672155449,,
Zfp574,Lung,Log2FC_MetBurden,0,0.698361239347425,0,0,,0.735224542684622,,,0,-1.05386508749967,0,0,,0.635669639492115,,
Bag1,Lung,Log2FC_MetSeeding,-0.283923669370266,0.000569044696428915,0,-0.0775750727927846,0.480015411945567,0.996583314457701,,0.82449276754571,0.0862720502550724,0.370764764321768,0,-0.665959625822701,0.734625535019308,0.178419319718541,,0.256860212532408
Brk1,Lung,Log2FC_MetSeeding,-0.523494206646801,-0.299882269486782,0.0624186389478535,-0.444512848461233,0.272703931710879,0.505188875898201,0.859740671263921,0.353517284662162,-0.652318427152518,-0.4287064899925,-0.328078839161986,-0.835010326571072,0.107947372392652,0.453737933663795,0.701565492669798,0.277048845030224
Cdh6,Lung,Log2FC_MetSeeding,-0.241625698796205,0.000647129201346182,0,-0.397141491343705,0.543356096929204,0.996261926281796,,0.245191548449863,-0.206782828546909,0.0354899994506416,0,-0.666086013184294,0.46507973698108,0.85845459582259,,0.240553262154389
Chd7,Lung,Log2FC_MetSeeding,0.0208077922931256,-0.102490286973206,0,-1.21717456697533,0.955069438693577,0.217536728865185,,0.154473063531763,0.408578115236533,0.285280035970201,0,0,0.140625526448104,0.235974235260203,,
Crebbp,Lung,Log2FC_MetSeeding,-0.0449708992428239,-0.046196799744541,1.93076069309391,-0.110753999509636,0.824713196615731,0.634353182260402,0.0176531664359997,0.516963205708231,0.0120109480486375,0.0107850475469204,2.36724471317662,0.325730020573072,0.947940660559527,0.931465410650797,5.52144070960026e-07,0.334358395342368
Ctnnd1,Lung,Log2FC_MetSeeding,0.279852764945249,0.036434217262791,0.444258731664679,-0.16742591106223,0.240073826353966,0.658991430359411,0.652143984118153,0.355291890899852,0.437574526360418,0.194155978677959,1.84170531353778,1.23002067081087,0.0468467129432078,0.144784609368141,1.92081510631919e-05,0.0016910820384126
Gabrr1,Lung,Log2FC_MetSeeding,-0.631824878061824,0.0618943485687799,0,-0.628774940424998,0.122998190681886,0.718073494293757,,0.0667496120328825,-0.376325071945862,0.317394154684742,0,-1.27436545347426,0.101452688232428,0.301652107014259,,0.0770401015498265
Gata6,Lung,Log2FC_MetSeeding,-0.607060934256255,0.124907733797781,0,-0.181510804888873,0.13284150128884,0.222625256020259,,0.369555042162992,-0.0921756086087828,0.639793059445253,0,0.360505984656491,0.749922031439305,0.00724495532676048,,0.13200670493629
Gpatch8,Lung,Log2FC_MetSeeding,-0.0909911419109214,-0.0979311513889567,0,-0.0267910630947624,0.814280478661448,0.346165151424093,,0.929190728523587,0.323641821824108,0.316701812346073,0,-0.588733590084209,0.0863210782999208,0.302439408108769,,0.319018177482917
Inpp5e,Lung,Log2FC_MetSeeding,-0.61636086536224,-0.242078151946618,0,-0.136492961843079,0.159262276788678,0.147821404856294,,0.632488447616397,-0.458974518057211,-0.0846918046415881,0,-1.20059778776004,0.152300555801012,0.727825980597888,,0.040256664159745
KMT5B,Lung,Log2FC_MetSeeding,0.0686540910254265,-0.157271672034371,0,-0.535354923530152,0.825377570431429,0.443004374710933,,0.124754596738819,0.0791614473755885,-0.146764315684209,0,-2.26790750974981,0.72217405229144,0.595769509928845,,0.0149544411201266
Kctd10,Lung,Log2FC_MetSeeding,-0.660722725545173,-0.124039271490259,0,0.131556862668665,0.178465622669102,0.760665277655539,,0.699421876291806,-0.596697575759748,-0.0600141217048343,0,-0.954566393559908,0.361553130624829,0.886991126689031,,0.0449903042861587
Kdm5a,Lung,Log2FC_MetSeeding,-1.03743095282641,0.18609107066298,0,0,0.0189851843081254,0.530649490889253,,,-2.50591855367601,-1.28239653018661,0,0,2.04717891406946e-05,0.000338902497316856,,
Lamc1,Lung,Log2FC_MetSeeding,0.101500580213099,0.173063419980548,0.282458461388291,0.189075176422597,0.817472679380242,0.24195728239946,0.699963814847199,0.395745850408453,-0.502774728948537,-0.431211889181088,0.17994702186453,0.0865637368988366,0.176011300721715,0.0528513383387354,0.787220547314863,0.734879296016762
Madd,Lung,Log2FC_MetSeeding,0.0196228300129579,-0.126740105574045,0.340426765228086,0.0485979992326516,0.947374608320425,0.286724779149526,0.628699330515555,0.857668038046044,0.295997243109666,0.149634307522663,-0.210922196737759,-0.502750962733193,0.162419159235404,0.497025471801157,0.798079331826878,0.249950885855863
Mga,Lung,Log2FC_MetSeeding,0.508592723534572,-0.057528554603403,0,-0.596310400755228,0.0844068876351873,0.650364001566917,,0.0399490451081422,0.986307241855667,0.420185963717692,0,-0.886238324717558,6.82735763557819e-06,0.0588354911694392,,0.328860628562893
Pten,Lung,Log2FC_MetSeeding,-0.17270394816686,0.0916786966003422,-0.886264897468714,-0.0767635214626158,0.632359312615343,0.666952660853365,0.202529844039042,0.800265934881899,-0.690495925098125,-0.426113280330923,-1.02548169044518,-0.215980314439076,0.0188580809681474,0.121943993934641,0.242680238404699,0.544380238619591
Runx1t1,Lung,Log2FC_MetSeeding,0.189799874860443,-0.184267170832958,0,-0.434666107592504,0.569032688261082,0.150170560793226,,0.034192097137238,0.433740603580643,0.0596735578872422,0,0.0978995371281187,0.0437763865231369,0.789597164636465,,0.746702224211941
Trip12,Lung,Log2FC_MetSeeding,-0.816147708802589,0.154224579155567,0,0.319430196135177,0.0758826740945079,0.319087196853902,,0.418668216549486,-0.492001264742941,0.478371023215215,-1.85927652697112,0,0.0894269496074526,0.0542355120268514,0.00670852273380635,
Tsc1,Lung,Log2FC_MetSeeding,-0.538029577135345,0.0040366277899727,0.186634141140482,-0.0155502217167328,0.133286967799649,0.984775297023707,0.752883883269802,0.915794076415261,-0.349630909464841,0.192435295460477,2.37927753310894,2.17709317025173,0.257545561819498,0.455786817259431,1.08106391850876e-07,2.39307924875377e-08
Tsc2,Lung,Log2FC_MetSeeding,-1.06427643954022,-0.134006731604362,0.753678204064382,-0.192356993695307,0.054672587744888,0.580242092217774,0.21454932756124,0.152424215813183,-1.6463573322767,-0.716087624340845,2.9115101273195,1.96547492955981,0.000346420015410406,0.0330084253856605,3.2553629927843e-10,4.38953166761259e-08
Zc3h7a,Lung,Log2FC_MetSeeding,-0.294077161407678,0.192801766890427,0,-0.507077036782367,0.495150503284934,0.227328145398956,,0.0961708544860348,0.0591502472354963,0.546029175533602,0,0,0.836407814924661,0.0504621861865452,,
Zeb1,Lung,Log2FC_MetSeeding,-0.558266609580177,0.0780543197410579,0,-0.338810635543944,0.111356842820829,0.654577232377726,,0.26677375101022,-0.396896746429391,0.239424182891844,0,-1.65357101122139,0.0990950674154715,0.343972307474914,,0.0942013383096269
