Tissue,sgID,Cell_Line,Mouse_Genotype,Sex,Time_Point,MetBurden,MetSeeding,SizePercentile,PeakMode,MetDormancy
Lung,Inpp5emmu-sg2,rp48,NSG,M,3weeks,0.698091748141146,0.823596074578926,1.15094493171751,2.4169675151942,0.9955836029296
Lung,Inpp5emmu-sg3,rp48,NSG,M,3weeks,0.662861231048009,0.757434210250266,0.956496774199896,0.816242908234011,1.0372647346312
Lung,KMT5Bmmu-sg1,rp48,NSG,M,3weeks,0.643264239965639,0.613186555028698,0.940859437846853,1.09529694160704,0.988342994908294
Lung,KMT5Bmmu-sg2,rp48,NSG,M,3weeks,0.697294492733369,0.542801556508805,1.61140412063933,1.61064830923963,0.845680389988495
Lung,KMT5Bmmu-sg3,rp48,NSG,M,3weeks,0.892035958740236,0.820008947860277,1.33997914698508,1.03479441816498,0.944184225000575
Lung,Kctd10mmu-sg1,rp48,NSG,M,3weeks,0.937547264574427,0.801403832131816,1.0738759536892,1.02512076676395,1.02041312158673
Lung,Kctd10mmu-sg2,rp48,NSG,M,3weeks,1.25635077382935,1.11109313096663,1.22522242845699,1.21761828295417,0.923685041970368
Lung,Kctd10mmu-sg3,rp48,NSG,M,3weeks,0.298138033521997,0.22117204498232,1.13997969167875,,1.04586560307756
Lung,Kdm5ammu-sg1,rp48,NSG,M,3weeks,0.638161439796086,0.831338504262068,0.691621739163498,,1.10306137824586
Lung,Kdm5ammu-sg2,rp48,NSG,M,3weeks,1.00365505281323,1.08660927322068,1.3043790513198,0.189404161045381,0.980499002885212
Lung,Kdm5ammu-sg3,rp48,NSG,M,3weeks,1.10869072333784,1.08871510514553,1.06310874474187,,0.980499002885212
Lung,Lamc1mmu-sg1,rp48,NSG,M,3weeks,0.524311562073214,0.619116728154985,1.0142625185451,,0.9955836029296
Lung,Lamc1mmu-sg2,rp48,NSG,M,3weeks,1.08750663716159,1.04258387873683,1.06404192480927,0.913894937562542,0.971685528701974
Lung,Lamc1mmu-sg3,rp48,NSG,M,3weeks,1.10397585694547,1.09051541051747,1.13837439020037,1.19710865137809,0.969604569519821
Lung,Maddmmu-sg1,rp48,NSG,M,3weeks,1.6206390231791,1.2563702746919,1.33943470132256,1.06997232531137,0.955031496316765
Lung,Maddmmu-sg2,rp48,NSG,M,3weeks,1.30501044111176,1.06162285689386,1.17710117382734,1.02873566447452,0.947526470044824
Lung,Maddmmu-sg3,rp48,NSG,M,3weeks,1.01514878600321,0.870128935922699,1.15717995844954,1.3966833501456,0.919217815204886
Lung,Mgammu-sg1,rp48,NSG,M,3weeks,0.993670547201107,0.878063234616973,1.22299525147696,1.12008398506329,0.965864689409313
Lung,Mgammu-sg2,rp48,NSG,M,3weeks,0.787531445009188,0.718487624122763,1.36536170231081,0.898151588633018,0.964664857497004
Lung,Mgammu-sg3,rp48,NSG,M,3weeks,1.23951963440012,0.848719691851177,1.04285638419202,0.877147077939915,0.941279042769804
Lung,Nfibmmu-sg2,rp48,NSG,M,3weeks,0.899902060019926,0.479778488882455,0.733368102449329,0.371806939419403,1.01615351208104
Lung,Ptenmmu-sg1,rp48,NSG,M,3weeks,1.13777415628897,0.34176547179017,4.3005779542852,4.19248664143192,0.637324351875388
Lung,Ptenmmu-sg2,rp48,NSG,M,3weeks,2.39457168289913,0.557999765076115,4.0209348341616,4.78965799703527,0.701433902064036
Lung,Ptenmmu-sg3,rp48,NSG,M,3weeks,1.49765417076808,0.372133142910121,3.57220369504114,1.59062068169259,0.702163802066184
Lung,Rac1mmu-sg1,rp48,NSG,M,3weeks,0.421214561502639,0.0220074560298417,20.6641070382201,,0.78439920230817
Lung,Rac1mmu-sg3,rp48,NSG,M,3weeks,0.0730745131816306,0.0858086532204252,0.945186010798156,,1.0085132601105
Lung,Runx1t1mmu-sg1,rp48,NSG,M,3weeks,0.891481165396521,0.710118826024181,1.42028651557948,1.42517045997784,0.890696290471426
Lung,Runx1t1mmu-sg2,rp48,NSG,M,3weeks,1.02089208495213,0.853245738540541,1.26374856574906,0.935536915680286,0.950691833197502
Lung,Runx1t1mmu-sg3,rp48,NSG,M,3weeks,1.17818854759695,0.792920664885006,1.61436101598205,0.988970946369739,0.960046876444661
Lung,Setd2mmu-sg1,rp48,NSG,M,3weeks,1.48570632868875,0.806635760736412,1.87546084208832,,0.849765802500517
Lung,Setd2mmu-sg2,rp48,NSG,M,3weeks,0.779110101647489,0.743794015469197,0.941683171624238,0.4322544022902,1.0085132601105
Lung,Setd2mmu-sg3,rp48,NSG,M,3weeks,0.981388915964877,0.853200664808975,1.49137055100538,0.635862440478755,0.971972924599254
Lung,Trip12mmu-sg1,rp48,NSG,M,3weeks,0.99447137669501,0.510351874986763,1.99136160088542,1.58565329290632,0.819653099041121
Lung,Trip12mmu-sg2,rp48,NSG,M,3weeks,0.710775085554598,0.393469081360512,1.76249267497343,1.09253420787051,0.850771442503476
Lung,Trip12mmu-sg3,rp48,NSG,M,3weeks,1.25576037402877,0.585677917822875,1.86782376210356,1.03900973199362,0.925414789239975
Lung,Tsc1mmu-sg1,rp48,NSG,M,3weeks,2.33085217741167,1.27012659790887,2.21079138649302,1.07165069239708,0.862839122538987
Lung,Tsc1mmu-sg2,rp48,NSG,M,3weeks,2.61658493408853,0.80069421773663,3.54934351065318,1.23787573254126,0.647585387952094
Lung,Tsc1mmu-sg3,rp48,NSG,M,3weeks,4.44109466631657,0.783678605571005,7.18553496815415,3.70986610212766,0.565672501664546
Lung,Tsc2mmu-sg1,rp48,NSG,M,3weeks,2.87323297444083,0.645226256801408,4.78525304201121,2.33779148894346,0.529469461558015
Lung,Tsc2mmu-sg2,rp48,NSG,M,3weeks,6.8995437262122,0.633773684854572,7.1613432309172,5.19147610808567,0.376511617107921
Lung,Tsc2mmu-sg3,rp48,NSG,M,3weeks,2.21903632727066,0.435880249001753,4.12284547978084,1.29132684708511,0.588299401731127
Lung,Zc3h7ammu-sg1,rp48,NSG,M,3weeks,1.03302819115106,1.14882820911062,0.953890283006473,1.21045763245579,1.00010898294292
Lung,Zc3h7ammu-sg2,rp48,NSG,M,3weeks,1.70406001761635,1.07515945488568,1.27039849401848,1.04361136634566,0.960212816618622
Lung,Zc3h7ammu-sg3,rp48,NSG,M,3weeks,2.27941635106802,1.13608159091815,1.15028872490264,0.983950423578578,0.964599019054641
Lung,Zeb1mmu-sg1,rp48,NSG,M,3weeks,1.03419980712817,0.621062109523506,1.43903747362199,1.13430863327634,0.937290572249592
Lung,Zeb1mmu-sg2,rp48,NSG,M,3weeks,0.370414687329307,0.675212733479678,0.555714973230239,0.368506124991988,1.11299886813997
Lung,Zeb1mmu-sg3,rp48,NSG,M,3weeks,0.813529880549861,0.772846233754517,1.18415629660338,1.84697387627945,1.00136068379766
Lung,Zfp574mmu-sg1,rp48,NSG,M,3weeks,0.00186118997257465,0.163243992906362,0.00784524383477474,,1.17659880346225
Lung,Zfp574mmu-sg3,rp48,NSG,M,3weeks,0.796312289832747,0.719831403951244,1.02001158708828,0.726784636610757,0.924470488434628
Lung,sgNT2-MMU,rp48,NSG,M,3weeks,0.97008215499138,1.06672388693933,1.19437247977842,0.93067005619618,0.997551159457129
Lung,sgNT3-MMU,rp48,NSG,M,3weeks,1.05425490753666,1.103534932274,1.2313621845016,1.10076667096552,0.961165219729729
Lung,sgSafe19-MMU,rp48,NSG,M,3weeks,0.548207988355163,0.875198741139478,0.665773334748283,1.04230069669038,1.09545405839589
Lung,sgSafe28-MMU,rp48,NSG,M,3weeks,1.40743379193103,1.07854653317966,1.05569694211425,1.02761215332697,0.95399902983426
Lung,sgSafe29-MMU,rp48,NSG,M,3weeks,0.961457436045876,1.13058876303574,0.88088444362199,1.11697215485413,1.01785134585227
Lung,sgSafe30-MMU,rp48,NSG,M,3weeks,1.94877525260434,1.05370818858136,1.13046831805583,1.20012860946468,0.95248474565992
Lung,sgSafe33-MMU,rp48,NSG,M,3weeks,1.04492412448778,0.958206669828398,1.24198451340751,1.32867928904823,0.961521602829369
Lung,sgSafe36-MMU,rp48,NSG,M,3weeks,0.673413142085722,0.996195689144592,0.735025665549443,0.835602804792565,1.06236590992223
Lung,sgSafe4-MMU,rp48,NSG,M,3weeks,0.717577851135975,0.985338710038051,0.840112424659404,1.23704811705611,1.03951933121422
Lung,sgSafe5-MMU,rp48,NSG,M,3weeks,0.673873350826079,0.751957885839385,0.946273379983355,1.18474069269156,0.958087597104979
Lung,Zfp574mmu-sg2,rp48,NSG,M,3weeks,,,1.05015955129587,,0.588299401731127
Lung,Nfibmmu-sg1,rp48,NSG,M,3weeks,,,0.111625785437375,,1.17659880346225
Lung,Actr3mmu-sg1,rp48,NSG,M,3weeks,1.10157298426307,0.897407339065643,0.982277788990778,1.17673658451297,1.00416622019623
Lung,Actr3mmu-sg2,rp48,NSG,M,3weeks,0.832781669114797,0.62019329614956,1.26311907950926,0.533287205697995,0.896456231209337
Lung,Actr3mmu-sg3,rp48,NSG,M,3weeks,0.409929126201042,0.459549472817919,0.756053092167432,0.150451853232786,1.02477960301551
Lung,Arpc4mmu-sg1,rp48,NSG,M,3weeks,0.63548949918365,0.486350070968108,1.24212831988703,0.241053172918891,1.01146212929211
Lung,Arpc4mmu-sg3,rp48,NSG,M,3weeks,0.252030739877952,0.234334118849454,1.09886998801794,,0.915132402692865
Lung,Bag1mmu-sg1,rp48,NSG,M,3weeks,0.984839511847284,0.856267918894215,1.30684422214715,1.4987054841049,0.907661934099453
Lung,Bag1mmu-sg2,rp48,NSG,M,3weeks,1.05116899504383,1.03533600904155,1.10792083928164,0.95993378329914,0.98165935673478
Lung,Bag1mmu-sg3,rp48,NSG,M,3weeks,0.777220906826756,0.882843897321986,0.970521059846697,0.812565997996235,0.996507149871093
Lung,Brk1mmu-sg2,rp48,NSG,M,3weeks,0.581024856705944,0.440558216761669,1.67196449083014,0.977141382938576,0.926026836058256
Lung,Brk1mmu-sg3,rp48,NSG,M,3weeks,0.113081366481544,0.197770380127679,0.660705969911247,0.151732337028924,1.05488168586271
Lung,Cdh6mmu-sg2,rp48,NSG,M,3weeks,0.868461459669512,0.910713160085669,0.856396436731569,0.886241081986261,1.00473605688912
Lung,Cdh6mmu-sg3,rp48,NSG,M,3weeks,1.13601483098164,0.950834201226984,1.15602455763545,0.951673623461107,0.980499002885212
Lung,Chd7mmu-sg1,rp48,NSG,M,3weeks,2.56697183880095,1.09930757837043,2.55652619746246,1.3818123420264,0.744079617142796
Lung,Chd7mmu-sg2,rp48,NSG,M,3weeks,4.62523932490378,1.23052146124874,2.17379052978308,1.08453482441969,0.756384945082878
Lung,Chd7mmu-sg3,rp48,NSG,M,3weeks,2.13917439204389,1.23419897745522,2.02373095859556,1.94564779390824,0.774745058279761
Lung,Crebbpmmu-sg1,rp48,NSG,M,3weeks,2.03280715590107,1.19063881603448,1.93760023139883,1.15243411815172,0.884253701988504
Lung,Crebbpmmu-sg2,rp48,NSG,M,3weeks,3.69334496412462,1.19383851798733,3.27083354167135,1.38412941096553,0.722003811215474
Lung,Crebbpmmu-sg3,rp48,NSG,M,3weeks,4.03104397874349,1.14420459300473,3.44105650578275,1.762026985171,0.738904048574296
Lung,Ctnnd1mmu-sg1,rp48,NSG,M,3weeks,1.54974525505179,1.07129362671415,1.34148408549859,1.01057569888673,0.924102417901741
Lung,Ctnnd1mmu-sg2,rp48,NSG,M,3weeks,1.13955119824686,0.889881560038815,1.40368610725891,0.903213683439636,0.911965854586661
Lung,Ctnnd1mmu-sg3,rp48,NSG,M,3weeks,1.26356470780944,0.996084472617305,1.35200406979056,0.965397548661898,0.947335066022918
Lung,Ewsr1mmu-sg1,rp48,NSG,M,3weeks,0.732876056378416,0.931662993620712,1.014722139464,0.161421278437787,0.997117630052758
Lung,Ewsr1mmu-sg2,rp48,NSG,M,3weeks,1.33312755654157,0.729851328839207,1.92850680218462,0.950122976109013,0.868441973984045
Lung,Ewsr1mmu-sg3,rp48,NSG,M,3weeks,0.605727886396307,0.614420546696006,1.37388480561928,0.350056774940786,0.988342994908294
Lung,Gabrr1mmu-sg1,rp48,NSG,M,3weeks,0.954477216147265,0.830123409435729,1.09751974553772,0.982932005149975,0.920816454883503
Lung,Gabrr1mmu-sg2,rp48,NSG,M,3weeks,1.01919934330036,0.86262237663672,1.26170115991678,0.911443909453836,0.946049037918975
Lung,Gabrr1mmu-sg3,rp48,NSG,M,3weeks,1.15776668118741,1.07734118199855,1.37781691117578,1.04165107760492,0.907661934099453
Lung,Gata6mmu-sg1,rp48,NSG,M,3weeks,1.65233682388532,1.11724236340507,1.0479470074979,1.12505567260596,0.970275790532854
Lung,Gata6mmu-sg2,rp48,NSG,M,3weeks,0.77646033967603,0.913569383861436,0.903178066410001,0.862929761012859,1.02732880600809
Lung,Gata6mmu-sg3,rp48,NSG,M,3weeks,0.999970302195318,1.00280587586729,0.894353708045725,1.455439029223,0.935245202752048
Lung,Gpatch8mmu-sg1,rp48,NSG,M,3weeks,2.81619780497001,1.00568062877524,2.71015859884415,1.19732151453288,0.732599254985932
Lung,Gpatch8mmu-sg2,rp48,NSG,M,3weeks,1.42449082433505,1.08690036392966,1.53762696381731,1.77533670016735,0.814568402396945
Lung,Gpatch8mmu-sg3,rp48,NSG,M,3weeks,1.60805571490636,0.865121845674618,2.09635004388139,1.44598256668004,0.851156581228014
Lung,Inpp5emmu-sg1,rp48,NSG,M,3weeks,0.732539511715394,0.884637825817194,0.928086501730434,0.849323825465158,0.992312243883829
Lung,Inpp5emmu-sg2,rp48,NSG,M,3weeks,0.698091748141146,0.823596074578926,1.15094493171751,2.4169675151942,0.9955836029296
Lung,Inpp5emmu-sg3,rp48,NSG,M,3weeks,0.662861231048009,0.757434210250266,0.956496774199896,0.816242908234011,1.0372647346312
Lung,KMT5Bmmu-sg1,rp48,NSG,M,3weeks,0.643264239965639,0.613186555028698,0.940859437846853,1.09529694160704,0.988342994908294
Lung,KMT5Bmmu-sg2,rp48,NSG,M,3weeks,0.697294492733369,0.542801556508805,1.61140412063933,1.61064830923963,0.845680389988495
Lung,KMT5Bmmu-sg3,rp48,NSG,M,3weeks,0.892035958740236,0.820008947860277,1.33997914698508,1.03479441816498,0.944184225000575
Lung,Kctd10mmu-sg1,rp48,NSG,M,3weeks,0.937547264574427,0.801403832131816,1.0738759536892,1.02512076676395,1.02041312158673
Lung,Kctd10mmu-sg2,rp48,NSG,M,3weeks,1.25635077382935,1.11109313096663,1.22522242845699,1.21761828295417,0.923685041970368
Lung,Kctd10mmu-sg3,rp48,NSG,M,3weeks,0.298138033521997,0.22117204498232,1.13997969167875,,1.04586560307756
Lung,Kdm5ammu-sg1,rp48,NSG,M,3weeks,0.638161439796086,0.831338504262068,0.691621739163498,,1.10306137824586
Lung,Kdm5ammu-sg2,rp48,NSG,M,3weeks,1.00365505281323,1.08660927322068,1.3043790513198,0.189404161045381,0.980499002885212
Lung,Kdm5ammu-sg3,rp48,NSG,M,3weeks,1.10869072333784,1.08871510514553,1.06310874474187,,0.980499002885212
Lung,Lamc1mmu-sg1,rp48,NSG,M,3weeks,0.524311562073214,0.619116728154985,1.0142625185451,,0.9955836029296
Lung,Lamc1mmu-sg2,rp48,NSG,M,3weeks,1.08750663716159,1.04258387873683,1.06404192480927,0.913894937562542,0.971685528701974
Lung,Lamc1mmu-sg3,rp48,NSG,M,3weeks,1.10397585694547,1.09051541051747,1.13837439020037,1.19710865137809,0.969604569519821
Lung,Maddmmu-sg1,rp48,NSG,M,3weeks,1.6206390231791,1.2563702746919,1.33943470132256,1.06997232531137,0.955031496316765
Lung,Maddmmu-sg2,rp48,NSG,M,3weeks,1.30501044111176,1.06162285689386,1.17710117382734,1.02873566447452,0.947526470044824
Lung,Maddmmu-sg3,rp48,NSG,M,3weeks,1.01514878600321,0.870128935922699,1.15717995844954,1.3966833501456,0.919217815204886
Lung,Mgammu-sg1,rp48,NSG,M,3weeks,0.993670547201107,0.878063234616973,1.22299525147696,1.12008398506329,0.965864689409313
Lung,Mgammu-sg2,rp48,NSG,M,3weeks,0.787531445009188,0.718487624122763,1.36536170231081,0.898151588633018,0.964664857497004
Lung,Mgammu-sg3,rp48,NSG,M,3weeks,1.23951963440012,0.848719691851177,1.04285638419202,0.877147077939915,0.941279042769804
Lung,Nfibmmu-sg2,rp48,NSG,M,3weeks,0.899902060019926,0.479778488882455,0.733368102449329,0.371806939419403,1.01615351208104
Lung,Ptenmmu-sg1,rp48,NSG,M,3weeks,1.13777415628897,0.34176547179017,4.3005779542852,4.19248664143192,0.637324351875388
Lung,Ptenmmu-sg2,rp48,NSG,M,3weeks,2.39457168289913,0.557999765076115,4.0209348341616,4.78965799703527,0.701433902064036
Lung,Ptenmmu-sg3,rp48,NSG,M,3weeks,1.49765417076808,0.372133142910121,3.57220369504114,1.59062068169259,0.702163802066184
Lung,Rac1mmu-sg1,rp48,NSG,M,3weeks,0.421214561502639,0.0220074560298417,20.6641070382201,,0.78439920230817
Lung,Rac1mmu-sg3,rp48,NSG,M,3weeks,0.0730745131816306,0.0858086532204252,0.945186010798156,,1.0085132601105
Lung,Runx1t1mmu-sg1,rp48,NSG,M,3weeks,0.891481165396521,0.710118826024181,1.42028651557948,1.42517045997784,0.890696290471426
Lung,Runx1t1mmu-sg2,rp48,NSG,M,3weeks,1.02089208495213,0.853245738540541,1.26374856574906,0.935536915680286,0.950691833197502
Lung,Runx1t1mmu-sg3,rp48,NSG,M,3weeks,1.17818854759695,0.792920664885006,1.61436101598205,0.988970946369739,0.960046876444661
Lung,Setd2mmu-sg1,rp48,NSG,M,3weeks,1.48570632868875,0.806635760736412,1.87546084208832,,0.849765802500517
Lung,Setd2mmu-sg2,rp48,NSG,M,3weeks,0.779110101647489,0.743794015469197,0.941683171624238,0.4322544022902,1.0085132601105
Lung,Setd2mmu-sg3,rp48,NSG,M,3weeks,0.981388915964877,0.853200664808975,1.49137055100538,0.635862440478755,0.971972924599254
Lung,Trip12mmu-sg1,rp48,NSG,M,3weeks,0.99447137669501,0.510351874986763,1.99136160088542,1.58565329290632,0.819653099041121
Lung,Trip12mmu-sg2,rp48,NSG,M,3weeks,0.710775085554598,0.393469081360512,1.76249267497343,1.09253420787051,0.850771442503476
Lung,Trip12mmu-sg3,rp48,NSG,M,3weeks,1.25576037402877,0.585677917822875,1.86782376210356,1.03900973199362,0.925414789239975
Lung,Tsc1mmu-sg1,rp48,NSG,M,3weeks,2.33085217741167,1.27012659790887,2.21079138649302,1.07165069239708,0.862839122538987
Lung,Tsc1mmu-sg2,rp48,NSG,M,3weeks,2.61658493408853,0.80069421773663,3.54934351065318,1.23787573254126,0.647585387952094
Lung,Tsc1mmu-sg3,rp48,NSG,M,3weeks,4.44109466631657,0.783678605571005,7.18553496815415,3.70986610212766,0.565672501664546
Lung,Tsc2mmu-sg1,rp48,NSG,M,3weeks,2.87323297444083,0.645226256801408,4.78525304201121,2.33779148894346,0.529469461558015
Lung,Tsc2mmu-sg2,rp48,NSG,M,3weeks,6.8995437262122,0.633773684854572,7.1613432309172,5.19147610808567,0.376511617107921
Lung,Tsc2mmu-sg3,rp48,NSG,M,3weeks,2.21903632727066,0.435880249001753,4.12284547978084,1.29132684708511,0.588299401731127
Lung,Zc3h7ammu-sg1,rp48,NSG,M,3weeks,1.03302819115106,1.14882820911062,0.953890283006473,1.21045763245579,1.00010898294292
Lung,Zc3h7ammu-sg2,rp48,NSG,M,3weeks,1.70406001761635,1.07515945488568,1.27039849401848,1.04361136634566,0.960212816618622
Lung,Zc3h7ammu-sg3,rp48,NSG,M,3weeks,2.27941635106802,1.13608159091815,1.15028872490264,0.983950423578578,0.964599019054641
Lung,Zeb1mmu-sg1,rp48,NSG,M,3weeks,1.03419980712817,0.621062109523506,1.43903747362199,1.13430863327634,0.937290572249592
Lung,Zeb1mmu-sg2,rp48,NSG,M,3weeks,0.370414687329307,0.675212733479678,0.555714973230239,0.368506124991988,1.11299886813997
Lung,Zeb1mmu-sg3,rp48,NSG,M,3weeks,0.813529880549861,0.772846233754517,1.18415629660338,1.84697387627945,1.00136068379766
Lung,Zfp574mmu-sg1,rp48,NSG,M,3weeks,0.00186118997257465,0.163243992906362,0.00784524383477474,,1.17659880346225
Lung,Zfp574mmu-sg3,rp48,NSG,M,3weeks,0.796312289832747,0.719831403951244,1.02001158708828,0.726784636610757,0.924470488434628
Lung,sgNT2-MMU,rp48,NSG,M,3weeks,0.97008215499138,1.06672388693933,1.19437247977842,0.93067005619618,0.997551159457129
Lung,sgNT3-MMU,rp48,NSG,M,3weeks,1.05425490753666,1.103534932274,1.2313621845016,1.10076667096552,0.961165219729729
Lung,sgSafe19-MMU,rp48,NSG,M,3weeks,0.548207988355163,0.875198741139478,0.665773334748283,1.04230069669038,1.09545405839589
Lung,sgSafe28-MMU,rp48,NSG,M,3weeks,1.40743379193103,1.07854653317966,1.05569694211425,1.02761215332697,0.95399902983426
Lung,sgSafe29-MMU,rp48,NSG,M,3weeks,0.961457436045876,1.13058876303574,0.88088444362199,1.11697215485413,1.01785134585227
Lung,sgSafe30-MMU,rp48,NSG,M,3weeks,1.94877525260434,1.05370818858136,1.13046831805583,1.20012860946468,0.95248474565992
Lung,sgSafe33-MMU,rp48,NSG,M,3weeks,1.04492412448778,0.958206669828398,1.24198451340751,1.32867928904823,0.961521602829369
Lung,sgSafe36-MMU,rp48,NSG,M,3weeks,0.673413142085722,0.996195689144592,0.735025665549443,0.835602804792565,1.06236590992223
Lung,sgSafe4-MMU,rp48,NSG,M,3weeks,0.717577851135975,0.985338710038051,0.840112424659404,1.23704811705611,1.03951933121422
Lung,sgSafe5-MMU,rp48,NSG,M,3weeks,0.673873350826079,0.751957885839385,0.946273379983355,1.18474069269156,0.958087597104979
Lung,Zfp574mmu-sg2,rp48,NSG,M,3weeks,,,1.05015955129587,,0.588299401731127
Lung,Nfibmmu-sg1,rp48,NSG,M,3weeks,,,0.111625785437375,,1.17659880346225
Lung,Actr3mmu-sg2,rp48,BL6,F,3weeks,0.28338342619949,0.576882378844079,0.308847047149611,,1.02941176470588
Lung,Arpc4mmu-sg3,rp48,BL6,F,3weeks,1.18126494898518,0.508595504744719,1.37892545855309,,1.02941176470588
Lung,Bag1mmu-sg1,rp48,BL6,F,3weeks,1.28915091678845,0.796470837473294,1.66316844562674,,1.02941176470588
Lung,Bag1mmu-sg2,rp48,BL6,F,3weeks,18.2455859095755,0.837668443539852,36.1117126810608,,0.735294117647059
Lung,Bag1mmu-sg3,rp48,BL6,F,3weeks,0.339225172532054,0.879847386976593,0.365263625389487,,1.02941176470588
Lung,Brk1mmu-sg2,rp48,BL6,F,3weeks,0.91965172292712,0.557772490288742,1.81094985823979,,1.02941176470588
Lung,Cdh6mmu-sg3,rp48,BL6,F,3weeks,2.11712019584667,1.03183864747467,2.87499853787691,,0.882352941176471
Lung,Chd7mmu-sg1,rp48,BL6,F,3weeks,5.09929924612424,1.40479510374185,5.15215472257629,10.41039350315,0.735294117647059
Lung,Chd7mmu-sg2,rp48,BL6,F,3weeks,4.21014746244259,0.715367845991555,7.85374099343049,,0.720588235294118
Lung,Chd7mmu-sg3,rp48,BL6,F,3weeks,6.22671004462236,1.63193930608783,6.52724210338477,11.164440302933,0.795454545454545
Lung,Crebbpmmu-sg1,rp48,BL6,F,3weeks,0.935197932295582,1.0701217633769,1.62812128647233,,1.02941176470588
Lung,Crebbpmmu-sg2,rp48,BL6,F,3weeks,7.89721349044894,1.05999155851513,6.17565860102688,,0.823529411764706
Lung,Crebbpmmu-sg3,rp48,BL6,F,3weeks,18.38482936361,2.23502912777245,11.8606258844221,0.869540682799351,0.782352941176471
Lung,Ctnnd1mmu-sg1,rp48,BL6,F,3weeks,1.08265439424184,1.16086320793005,1.20952447032957,1.24504104077517,1.02941176470588
Lung,Ctnnd1mmu-sg2,rp48,BL6,F,3weeks,3.79540732109294,1.38338066496326,1.55406088850779,1.84006531118423,0.939897698209719
Lung,Ctnnd1mmu-sg3,rp48,BL6,F,3weeks,1.3219530639099,0.715330539645124,2.28807786606032,,0.926470588235294
Lung,Ewsr1mmu-sg1,rp48,BL6,F,3weeks,1.14788536169214,0.616902215559482,1.84823526394265,,1.02941176470588
Lung,Ewsr1mmu-sg2,rp48,BL6,F,3weeks,23.0555492915196,1.01832373889867,31.9025501699582,,0.686274509803921
Lung,Ewsr1mmu-sg3,rp48,BL6,F,3weeks,1.48006431772154,0.720106086077439,2.32648076085306,,1.02941176470588
Lung,Gabrr1mmu-sg1,rp48,BL6,F,3weeks,3.35376839727693,0.881260569416324,5.07421466011989,,0.823529411764706
Lung,Gabrr1mmu-sg2,rp48,BL6,F,3weeks,0.698931497428674,1.13851433955553,0.612990157549771,,1.02941176470588
Lung,Gata6mmu-sg1,rp48,BL6,F,3weeks,5.20900153336603,1.03429503566318,5.65788451032616,,0.720588235294118
Lung,Gata6mmu-sg2,rp48,BL6,F,3weeks,3.4096857931604,0.399519051348497,11.8990635503261,,0.686274509803921
Lung,Gata6mmu-sg3,rp48,BL6,F,3weeks,8.95662317714622,1.67421222543209,14.4264364177921,,0.823529411764706
Lung,Gpatch8mmu-sg1,rp48,BL6,F,3weeks,1.18391742442959,0.741299507557391,2.16962154439755,,1.02941176470588
Lung,Gpatch8mmu-sg2,rp48,BL6,F,3weeks,10.9109221235568,1.1432044926867,16.2990064386518,,0.735294117647059
Lung,Gpatch8mmu-sg3,rp48,BL6,F,3weeks,0.269052727877605,0.719099384690174,0.283707259039532,,1.02941176470588
Lung,Inpp5emmu-sg1,rp48,BL6,F,3weeks,1.83086658051518,1.45735365167725,1.60713358999784,,1.02941176470588
Lung,Inpp5emmu-sg3,rp48,BL6,F,3weeks,2.55228592262163,0.778701150324444,4.70662471330695,,0.772058823529412
Lung,KMT5Bmmu-sg1,rp48,BL6,F,3weeks,0.0718960216779759,0.319404372172897,0.180479134155754,,1.02941176470588
Lung,KMT5Bmmu-sg2,rp48,BL6,F,3weeks,0.462823975007794,0.662675023775438,0.915274002375951,,1.02941176470588
Lung,KMT5Bmmu-sg3,rp48,BL6,F,3weeks,1.05210716656563,0.88986799442576,1.30453853221276,,1.02941176470588
Lung,Kctd10mmu-sg1,rp48,BL6,F,3weeks,1.45431742361043,0.415598265807153,4.58230638492862,,0.686274509803921
Lung,Kctd10mmu-sg2,rp48,BL6,F,3weeks,3.0201915065465,0.405673072472165,7.85550717248527,,0.514705882352941
Lung,Kdm5ammu-sg3,rp48,BL6,F,3weeks,3.38275896045484,3.54439812996514,0.854772506471507,,1.02941176470588
Lung,Lamc1mmu-sg1,rp48,BL6,F,3weeks,0.622691581478245,1.8605385911109,0.215533058982552,,1.02941176470588
Lung,Lamc1mmu-sg2,rp48,BL6,F,3weeks,4.6191898402616,0.800882019691013,9.7967221974473,,0.735294117647059
Lung,Lamc1mmu-sg3,rp48,BL6,F,3weeks,17.4963093386694,0.788946481441661,36.535588400255,,0.772058823529412
Lung,Maddmmu-sg1,rp48,BL6,F,3weeks,0.232763777347485,0.637435760114555,0.313748029537542,,1.02941176470588
Lung,Maddmmu-sg2,rp48,BL6,F,3weeks,7.32762706201346,1.65163404731669,5.371369298283,,0.571895424836601
Lung,Maddmmu-sg3,rp48,BL6,F,3weeks,3.41354618628198,1.06229008812895,4.73787056132609,,0.857843137254902
Lung,Mgammu-sg1,rp48,BL6,F,3weeks,0.717899678521036,0.511988830792332,2.15255250960732,,0.772058823529412
Lung,Mgammu-sg3,rp48,BL6,F,3weeks,0.927142564735567,0.3684098774717,2.84749663317586,,0.772058823529412
Lung,Ptenmmu-sg1,rp48,BL6,F,3weeks,0.0676739946169887,0.556322261615821,0.105256672812053,,1.02941176470588
Lung,Runx1t1mmu-sg1,rp48,BL6,F,3weeks,3.35379018337831,0.518545345920615,8.97461556511993,,0.514705882352941
