Mouse_ID,Tissue,sgID,Cell_Line,MetBurden,MetSeeding,SizePercentile,PeakMode,MetDormancy,SizePercentile_50,SizePercentile_20
73219,Liver,Ptenmmu-sg2,rp116,1.900205333,1.938496852,1.064665523,,1,0.822284908,0.911067194
73219,Liver,Ptenmmu-sg3,rp116,0.314188924,0.651090436,0.587993139,,1,0.758815233,0.003952569
73219,Liver,Rac1mmu-sg2,rp116,0.586784967,0.930389505,0.438936535,,1,0.703808181,0.967193676
73219,Liver,Rac1mmu-sg3,rp116,0.420601406,0.858786844,0.493653516,,1,0.654442877,0.54229249
73219,Liver,Runx1t1mmu-sg1,rp116,1.450341464,1.016095401,1.447255575,,1,1.948519041,1.256916996
73219,Liver,Runx1t1mmu-sg2,rp116,1.892831527,2.225713786,0.807375643,,1,0.880112835,1.049802372
73219,Liver,Runx1t1mmu-sg3,rp116,1.02745032,1.223940253,1.375643225,,1,0.669957687,0.003952569
73219,Liver,Setd2mmu-sg3,rp116,,,0.560891938,,1,0.702397743,0.396047431
73219,Liver,Trip12mmu-sg1,rp116,1.125358322,1.441916907,0.574528302,,1,0.870944993,1.142687747
73219,Liver,Trip12mmu-sg3,rp116,0.487205515,0.617751738,0.53516295,,1,0.880112835,1.233201581
73219,Liver,Tsc1mmu-sg1,rp116,1.553215342,1.216067962,1.198284734,,1,1.466854725,1.511462451
73219,Liver,Tsc1mmu-sg2,rp116,1.275977351,1.334234268,1.175814751,0.895811826,1,0.887165021,0.754940711
73219,Liver,Tsc1mmu-sg3,rp116,1.092171491,1.042143285,1.116638079,,0.909090909,0.812411848,0.87944664
73219,Liver,Tsc2mmu-sg1,rp116,1.019378685,0.972982005,1.348713551,,1,0.910437236,1.011857708
73219,Liver,Tsc2mmu-sg2,rp116,1.156044779,1.134817394,1.062006861,,1,1.175599436,1.151383399
73219,Liver,Tsc2mmu-sg3,rp116,1.100938379,0.970633441,1.550085763,,1,1.088857546,1.071541502
73219,Liver,Zc3h7ammu-sg1,rp116,0.465099303,0.625827627,0.504288165,,1,0.829337094,1.162055336
73219,Liver,Zc3h7ammu-sg2,rp116,0.356076169,0.426536751,0.644339623,,1,0.931593794,1.170750988
73219,Liver,Zc3h7ammu-sg3,rp116,1.183500113,1.264104603,0.772641509,,1,0.949929478,1.258498024
73219,Liver,Zeb1mmu-sg1,rp116,1.20296537,1.257867488,0.702229846,,1,1.097320169,1.401185771
73219,Liver,Zeb1mmu-sg2,rp116,0.335721734,0.343182288,0.66380789,,1,1.09167842,1.529644269
73219,Liver,Zeb1mmu-sg3,rp116,0.59652099,0.684010878,0.606861063,,1,0.973201693,1.337549407
73219,Liver,Zfp574mmu-sg1,rp116,,,0.439108062,,1,0.722143865,1.011857708
73219,Liver,Zfp574mmu-sg3,rp116,,,0.709262436,,1,1.160789845,1.62055336
73219,Liver,sgNT2-MMU,rp116,0.192814531,0.248056729,0.527444254,,1,0.8674189,1.21541502
73219,Liver,sgNT3-MMU,rp116,0.83419324,0.765973496,0.996226415,,1,0.930888575,1.27826087
73219,Liver,sgSafe19-MMU,rp116,1.647252981,1.395403458,0.948713551,,1,1.28561354,1.598023715
73219,Liver,sgSafe28-MMU,rp116,0.51967835,0.692787863,0.588250429,,1,0.837094499,1.035968379
73219,Liver,sgSafe29-MMU,rp116,0.408026364,0.638004993,0.492281304,,1,0.713681241,0.899209486
73219,Liver,sgSafe30-MMU,rp116,0.603612009,0.883313047,0.863979417,,1,0.67842031,0.382608696
73219,Liver,sgSafe33-MMU,rp116,0.945447029,1.042803688,0.86329331,,1,0.887165021,0.997628458
73219,Liver,sgSafe36-MMU,rp116,0.943604179,0.672291564,1.476243568,,1,1.56629055,1.289328063
73219,Liver,sgSafe4-MMU,rp116,2.156081826,2.170346433,0.942881647,,1,1.111424542,1.049011858
73219,Liver,sgSafe5-MMU,rp116,1.749289492,1.491018729,0.981903945,,1,1.270803949,1.590513834
73219,Liver,Actr3mmu-sg1,rp116,2.647662497,1.786788643,1.75780446,,0.8,1.152327221,1.164031621
73219,Liver,Arpc4mmu-sg1,rp116,1.745265236,0.761640454,1.554888508,,1,2.557122708,3.583003953
73219,Liver,Arpc4mmu-sg3,rp116,,,0.615437393,,1,1.004231312,1.398814229
73219,Liver,Bag1mmu-sg1,rp116,2.114799144,1.666839879,1.428816467,,1,1.03596615,1.320158103
73219,Liver,Bag1mmu-sg2,rp116,1.836998863,1.575416015,1.14219554,,1,1.166431594,1.331225296
73219,Liver,Bag1mmu-sg3,rp116,0.212358348,0.598994511,0.431646655,,1,0.395627645,0.224110672
73219,Liver,Brk1mmu-sg2,rp116,2.464344133,1.344373352,2.424528302,,0.833333333,1.090973202,1.486166008
73219,Liver,Brk1mmu-sg3,rp116,2.247889474,1.665602662,1.310120069,,1,1.784203103,1.148616601
73219,Liver,Cdh6mmu-sg2,rp116,0.95775631,0.971508911,0.759176672,,1,1.023977433,1.390909091
73219,Liver,Cdh6mmu-sg3,rp116,0.937307861,0.828292779,0.963464837,,1,1.062059238,1.445454545
73219,Liver,Chd7mmu-sg2,rp116,,,0.597770154,,1,0.983074753,1.377470356
73219,Liver,Crebbpmmu-sg1,rp116,3.571163675,3.799911051,1.600686106,1.059766543,0.928571429,0.808885755,0.005928854
73219,Liver,Crebbpmmu-sg2,rp116,7.078773231,6.121012621,1.462607204,1.312617631,0.913043478,1.011283498,0.687747036
73219,Liver,Crebbpmmu-sg3,rp116,3.568940986,3.486333565,1.473927959,,1,0.919605078,0.665217391
73219,Liver,Ctnnd1mmu-sg1,rp116,1.453825139,0.968645633,1.91329331,1.219249753,0.909090909,1.161495063,1.1
73219,Liver,Ctnnd1mmu-sg2,rp116,0.789763579,0.886213488,0.767581475,,1,0.988716502,0.863636364
73219,Liver,Ctnnd1mmu-sg3,rp116,0.641765568,0.52709172,1.236277873,,1,1.448519041,0.90513834
73219,Liver,Ewsr1mmu-sg2,rp116,,,0.759005146,,1,1.248236953,1.749011858
73219,Liver,Ewsr1mmu-sg3,rp116,1.175948932,1.151498749,1.307718696,,1,0.970380818,0.546245059
73219,Liver,Gabrr1mmu-sg1,rp116,1.981959605,1.243311609,1.509605489,,1,1.807475317,1.567588933
73219,Liver,Gabrr1mmu-sg2,rp116,1.04533994,0.807097471,1.221440823,,1,1.333568406,1.467193676
73219,Liver,Gabrr1mmu-sg3,rp116,0.449904825,0.37469976,0.814751286,,1,1.339915374,1.877470356
73219,Liver,Gata6mmu-sg1,rp116,1.945158824,1.300388663,1.927787307,,0.9,1.266572638,1.246245059
73219,Liver,Gata6mmu-sg2,rp116,0.882745402,0.771957235,1.279759863,,1,1.051480959,0.913833992
73219,Liver,Gata6mmu-sg3,rp116,1.175565219,0.857044363,1.306346484,,1,1.54090268,1.341897233
73219,Liver,Gpatch8mmu-sg2,rp116,0.66116651,0.721538002,0.621783877,,1,1.022566996,1.432806324
73219,Liver,Gpatch8mmu-sg3,rp116,1.383160191,0.968800081,1.583361921,,1,1.8674189,1.155335968
73219,Liver,Inpp5emmu-sg1,rp116,0.933868612,1.308325808,0.723927959,,1,0.96403385,0.748616601
73219,Liver,Inpp5emmu-sg2,rp116,1.111864525,1.736493083,0.796740995,,1,1.018335684,0.003952569
73219,Liver,Inpp5emmu-sg3,rp116,0.986516095,1.090635814,1.054373928,,1,1.143864598,0.643478261
73219,Liver,KMT5Bmmu-sg1,rp116,0.952518915,1.035684548,0.749914237,,1,0.891396333,1.230039526
73219,Liver,KMT5Bmmu-sg2,rp116,0.793758726,0.601553673,0.985248714,,1,1.472496474,1.907905138
73219,Liver,KMT5Bmmu-sg3,rp116,2.723007853,1.322421031,2.780017153,,0.833333333,1.505641749,1.333992095
73219,Liver,Kctd10mmu-sg1,rp116,0.248126291,0.23315625,0.72212693,,1,1.187588152,1.664031621
73219,Liver,Kctd10mmu-sg2,rp116,1.446987812,1.154089713,1.258147513,,1,1.064880113,1.279841897
73219,Liver,Kctd10mmu-sg3,rp116,0.964860921,1.044320273,0.65025729,,1,1.031029619,1.404347826
73219,Liver,Kdm5ammu-sg2,rp116,,,1.656089194,,1,2.723554302,3.816205534
73219,Liver,Kdm5ammu-sg3,rp116,,,0.990566038,,1,1.629055007,2.282608696
73219,Liver,Lamc1mmu-sg2,rp116,0.748909604,0.867868769,0.77890223,,1,0.909732017,0.990118577
73219,Liver,Lamc1mmu-sg3,rp116,0.996992825,1.286295781,0.763464837,,1,0.846262341,0.782213439
73219,Liver,Maddmmu-sg1,rp116,0.96458831,1.042955148,0.762092624,,1,1.035260931,1.249407115
73219,Liver,Maddmmu-sg2,rp116,0.829467368,1.396923624,0.539622642,,1,0.617771509,0.697233202
73219,Liver,Maddmmu-sg3,rp116,1.541299108,0.61311016,1.750428816,,1,2.805359661,3.853754941
73219,Liver,Mgammu-sg1,rp116,2.528512145,2.085001799,1.294168096,,1,1.122002821,1.171936759
73219,Liver,Mgammu-sg2,rp116,1.853666589,1.711914154,0.965866209,,1,1.071932299,1.343873518
73219,Liver,Mgammu-sg3,rp116,0.961863554,1.086017271,0.654545455,,1,1.05077574,1.305928854
73219,Liver,Nfibmmu-sg2,rp116,0.545426999,0.697159825,0.530874786,,1,0.873060649,1.223320158
73219,Liver,Nfibmmu-sg3,rp116,,,0.615780446,,1,1.012693935,1.418972332
73219,Liver,Ptenmmu-sg1,rp116,0.792196921,0.518290795,2.02212693,,0.666666667,1.276445698,0.717786561
73219,Liver,Ptenmmu-sg2,rp116,1.900205333,1.938496852,1.064665523,,1,0.822284908,0.911067194
73219,Liver,Ptenmmu-sg3,rp116,0.314188924,0.651090436,0.587993139,,1,0.758815233,0.003952569
73219,Liver,Rac1mmu-sg2,rp116,0.586784967,0.930389505,0.438936535,,1,0.703808181,0.967193676
73219,Liver,Rac1mmu-sg3,rp116,0.420601406,0.858786844,0.493653516,,1,0.654442877,0.54229249
73219,Liver,Runx1t1mmu-sg1,rp116,1.450341464,1.016095401,1.447255575,,1,1.948519041,1.256916996
73219,Liver,Runx1t1mmu-sg2,rp116,1.892831527,2.225713786,0.807375643,,1,0.880112835,1.049802372
73219,Liver,Runx1t1mmu-sg3,rp116,1.02745032,1.223940253,1.375643225,,1,0.669957687,0.003952569
73219,Liver,Setd2mmu-sg3,rp116,,,0.560891938,,1,0.702397743,0.396047431
73219,Liver,Trip12mmu-sg1,rp116,1.125358322,1.441916907,0.574528302,,1,0.870944993,1.142687747
73219,Liver,Trip12mmu-sg3,rp116,0.487205515,0.617751738,0.53516295,,1,0.880112835,1.233201581
73219,Liver,Tsc1mmu-sg1,rp116,1.553215342,1.216067962,1.198284734,,1,1.466854725,1.511462451
73219,Liver,Tsc1mmu-sg2,rp116,1.275977351,1.334234268,1.175814751,0.895811826,1,0.887165021,0.754940711
73219,Liver,Tsc1mmu-sg3,rp116,1.092171491,1.042143285,1.116638079,,0.909090909,0.812411848,0.87944664
73219,Liver,Tsc2mmu-sg1,rp116,1.019378685,0.972982005,1.348713551,,1,0.910437236,1.011857708
73219,Liver,Tsc2mmu-sg2,rp116,1.156044779,1.134817394,1.062006861,,1,1.175599436,1.151383399
73219,Liver,Tsc2mmu-sg3,rp116,1.100938379,0.970633441,1.550085763,,1,1.088857546,1.071541502
73219,Liver,Zc3h7ammu-sg1,rp116,0.465099303,0.625827627,0.504288165,,1,0.829337094,1.162055336
73219,Liver,Zc3h7ammu-sg2,rp116,0.356076169,0.426536751,0.644339623,,1,0.931593794,1.170750988
73219,Liver,Zc3h7ammu-sg3,rp116,1.183500113,1.264104603,0.772641509,,1,0.949929478,1.258498024
73219,Liver,Zeb1mmu-sg1,rp116,1.20296537,1.257867488,0.702229846,,1,1.097320169,1.401185771
73219,Liver,Zeb1mmu-sg2,rp116,0.335721734,0.343182288,0.66380789,,1,1.09167842,1.529644269
73219,Liver,Zeb1mmu-sg3,rp116,0.59652099,0.684010878,0.606861063,,1,0.973201693,1.337549407
73219,Liver,Zfp574mmu-sg1,rp116,,,0.439108062,,1,0.722143865,1.011857708
73219,Liver,Zfp574mmu-sg3,rp116,,,0.709262436,,1,1.160789845,1.62055336
73219,Liver,sgNT2-MMU,rp116,0.192814531,0.248056729,0.527444254,,1,0.8674189,1.21541502
73219,Liver,sgNT3-MMU,rp116,0.83419324,0.765973496,0.996226415,,1,0.930888575,1.27826087
73219,Liver,sgSafe19-MMU,rp116,1.647252981,1.395403458,0.948713551,,1,1.28561354,1.598023715
73219,Liver,sgSafe28-MMU,rp116,0.51967835,0.692787863,0.588250429,,1,0.837094499,1.035968379
73219,Liver,sgSafe29-MMU,rp116,0.408026364,0.638004993,0.492281304,,1,0.713681241,0.899209486
73219,Liver,sgSafe30-MMU,rp116,0.603612009,0.883313047,0.863979417,,1,0.67842031,0.382608696
73219,Liver,sgSafe33-MMU,rp116,0.945447029,1.042803688,0.86329331,,1,0.887165021,0.997628458
73219,Liver,sgSafe36-MMU,rp116,0.943604179,0.672291564,1.476243568,,1,1.56629055,1.289328063
73219,Liver,sgSafe4-MMU,rp116,2.156081826,2.170346433,0.942881647,,1,1.111424542,1.049011858
73219,Liver,sgSafe5-MMU,rp116,1.749289492,1.491018729,0.981903945,,1,1.270803949,1.590513834
73221,Liver,Actr3mmu-sg2,rp48,0.567701771,0.528311746,0.674837482,,1.069306931,1.17309417,1.308465232
73221,Liver,Arpc4mmu-sg1,rp48,0.696580978,0.610543501,0.719127274,,1.069306931,1.245540608,1.385470389
73221,Liver,Bag1mmu-sg1,rp48,0.203153017,0.291764779,0.437280013,,1.069306931,0.760139512,0.847857016
73221,Liver,Bag1mmu-sg2,rp48,0.645513073,0.657549359,0.665573658,,1.069306931,1.061484803,1.124622088
73221,Liver,Bag1mmu-sg3,rp48,1.17123014,0.966922325,1.056305248,,0.712871287,1.031988042,1.061310688
73221,Liver,Brk1mmu-sg2,rp48,0.46992276,0.583783789,0.913598789,,1.069306931,0.711410065,0.449404233
73221,Liver,Cdh6mmu-sg2,rp48,0.875558394,0.732207361,1.09482808,,0.534653465,1.305430992,0.95602881
73221,Liver,Cdh6mmu-sg3,rp48,0.588125092,0.809968247,0.578484539,,1.069306931,0.767713004,0.707451538
73221,Liver,Chd7mmu-sg1,rp48,0.342908743,0.490102221,0.63285218,,1.069306931,0.910413553,0.547883692
73221,Liver,Chd7mmu-sg2,rp48,0.400933233,0.393082455,0.697056901,,1.069306931,1.139013453,1.15841188
73221,Liver,Chd7mmu-sg3,rp48,0.852418804,0.815202609,0.902936219,,0.891089109,0.988141505,0.980348568
73221,Liver,Crebbpmmu-sg1,rp48,0.644617573,0.522678839,1.010536453,,1.069306931,1.311410065,1.089898631
73221,Liver,Crebbpmmu-sg2,rp48,2.500375311,2.912236592,0.880338451,,0.998019802,1.016442451,0.567046061
73221,Liver,Crebbpmmu-sg3,rp48,2.229832916,2.456220923,0.649499547,,0.998019802,1.06287992,0.957140317
73221,Liver,Ctnnd1mmu-sg1,rp48,0.750795385,0.839308648,0.610151225,,1.069306931,0.933532636,0.949270852
73221,Liver,Ctnnd1mmu-sg2,rp48,0.637994801,0.550829078,1.039795462,,0.855445545,1.05391131,1.037791215
73221,Liver,Ctnnd1mmu-sg3,rp48,0.355537306,0.393061955,0.596759955,,1.069306931,0.979172895,1.060154722
73221,Liver,Ewsr1mmu-sg2,rp48,0.621542409,1.243447913,0.564405361,,1.069306931,0.545690085,0.244398008
73221,Liver,Ewsr1mmu-sg3,rp48,3.348110457,2.19825576,1.552080348,,0.855445545,1.278923767,1.153565712
73221,Liver,Gabrr1mmu-sg1,rp48,0.331747987,0.322825122,0.645372101,,1.069306931,1.121873443,1.251333808
73221,Liver,Gabrr1mmu-sg2,rp48,0.229180525,0.208531417,0.690200754,,1.069306931,1.199800698,1.338253601
73221,Liver,Gabrr1mmu-sg3,rp48,0.305933446,0.367093295,0.52338313,,1.069306931,0.909815645,1.014805264
73221,Liver,Gata6mmu-sg1,rp48,0.997014943,1.136655033,0.711984499,,1.069306931,1.000498256,0.750266762
73221,Liver,Gata6mmu-sg2,rp48,1.101643543,1.219605101,0.693525642,,1.069306931,0.989337319,0.943090877
73221,Liver,Gata6mmu-sg3,rp48,0.251138035,0.306650373,0.514325678,,1.069306931,0.894070752,0.997243464
73221,Liver,Gpatch8mmu-sg1,rp48,0.690213815,1.018328653,0.678024788,,1.069306931,0.993522671,0.444202383
73221,Liver,Gpatch8mmu-sg2,rp48,0.983354163,0.897387728,1.115006707,,0.712871287,1.093373194,0.719366886
73221,Liver,Gpatch8mmu-sg3,rp48,1.330150304,1.317109572,0.982790842,,0.891089109,1.136422521,1.031033256
73221,Liver,Inpp5emmu-sg1,rp48,0.703609821,0.762658119,0.691335802,,1.069306931,1.007174888,0.960608216
73221,Liver,Inpp5emmu-sg2,rp48,0.592358306,0.755548157,0.520482453,,1.069306931,0.855904335,0.91379157
73221,Liver,Inpp5emmu-sg3,rp48,1.277051081,1.426276757,0.622499169,,1.069306931,0.956452417,1.014538503
73221,Liver,KMT5Bmmu-sg1,rp48,0.884168877,0.877536328,0.660735373,,1.069306931,1.066467364,1.188066868
73221,Liver,KMT5Bmmu-sg2,rp48,0.563272907,0.404587384,1.056030084,,1.069306931,1.519880419,1.431042148
73221,Liver,KMT5Bmmu-sg3,rp48,0.826080797,0.724396023,1.03473934,,0.801980198,1.121773792,1.024275298
73221,Liver,Kctd10mmu-sg1,rp48,0.240230253,0.25373797,0.59458158,,1.069306931,1.033582461,1.152854348
73221,Liver,Kctd10mmu-sg2,rp48,0.371408928,0.371517413,0.627830454,,1.069306931,1.091380169,1.217321714
73221,Liver,Kctd10mmu-sg3,rp48,1.829847048,0.879225375,1.307024684,,0,2.272047833,2.534234394
73221,Liver,Kdm5ammu-sg1,rp48,1.614747293,1.85896153,0.545510829,,1.069306931,0.948281016,1.057709408
73221,Liver,Lamc1mmu-sg1,rp48,1.264168894,1.703890477,0.465942835,,1.069306931,0.809965122,0.903432331
73221,Liver,Lamc1mmu-sg3,rp48,0.63518707,0.722521104,0.572694649,,1.069306931,0.959740907,1.04054775
73221,Liver,Maddmmu-sg1,rp48,0.912215691,0.87565025,0.894119535,,1.069306931,0.854808171,0.935443713
73221,Liver,Maddmmu-sg2,rp48,0.272824576,0.336127702,0.509739627,,1.069306931,0.886098655,0.988351414
73221,Liver,Maddmmu-sg3,rp48,0.80046695,0.972850536,0.711732266,,1.069306931,1.219531639,0.700426818
73221,Liver,Mgammu-sg1,rp48,0.641143174,0.703322869,0.64174912,,1.069306931,1.037767813,1.006935799
73221,Liver,Mgammu-sg2,rp48,0.750893505,0.798317978,0.966946034,,0.855445545,1.012057798,0.8627512
73221,Liver,Mgammu-sg3,rp48,0.769596112,0.843478986,0.818610197,,1.069306931,0.95266567,0.795260537
73221,Liver,Nfibmmu-sg2,rp48,0.621050328,0.780244257,0.499879616,,1.069306931,0.868958645,0.969233505
73221,Liver,Ptenmmu-sg1,rp48,0.559932464,0.509482689,0.714781991,,1.069306931,1.199800698,1.302507558
73221,Liver,Ptenmmu-sg3,rp48,1.681571346,0.858972267,2.157691382,,0.801980198,1.455804684,1.208829806
73221,Liver,Rac1mmu-sg3,rp48,0.047319783,0.21928834,0.135517823,,1.069306931,0.235575486,0.262760092
73221,Liver,Runx1t1mmu-sg1,rp48,0.434520751,0.237443201,1.149264512,,0,1.997807673,2.228347857
73221,Liver,Runx1t1mmu-sg2,rp48,0.234337443,0.244217401,0.60260717,,1.069306931,1.047533632,1.168415437
73221,Liver,Runx1t1mmu-sg3,rp48,0.830049556,0.870211114,0.634319717,,1.069306931,1.063876432,1.106215543
73221,Liver,Trip12mmu-sg2,rp48,0.433618011,0.216575709,1.257380677,,0,2.185749875,2.437977948
73221,Liver,Trip12mmu-sg3,rp48,0.455570873,0.235440587,1.215189003,,0,2.112406577,2.356171083
73221,Liver,Tsc1mmu-sg2,rp48,0.669258132,0.444139569,1.223696128,,0.534653465,1.645042352,1.431531211
73221,Liver,Tsc1mmu-sg3,rp48,1.454500062,1.078393179,1.008839614,,1.069306931,1.472446437,1.407078072
73221,Liver,Tsc2mmu-sg1,rp48,2.031614712,1.538981016,1.392737987,,0.801980198,0.944693572,0.981771296
73221,Liver,Tsc2mmu-sg2,rp48,1.010720172,0.906998739,0.699831463,,1.069306931,1.216542103,1.356926907
73221,Liver,Tsc2mmu-sg3,rp48,0.61851351,0.649783139,0.597791816,,1.069306931,1.03916293,1.159078784
73221,Liver,Zc3h7ammu-sg2,rp48,1.059880994,1.326439267,0.664576192,,1.069306931,1.000597907,1.027031834
73221,Liver,Zc3h7ammu-sg3,rp48,0.885844335,0.732367442,0.985026542,,1.069306931,1.320478326,1.145073804
73221,Liver,Zeb1mmu-sg1,rp48,1.032014809,0.753226355,1.133786588,,0.534653465,1.495764823,1.270896319
73221,Liver,Zeb1mmu-sg2,rp48,0.631439985,0.652907097,0.697022506,,1.069306931,1.055804684,1.047261248
73221,Liver,Zeb1mmu-sg3,rp48,0.285531559,0.294156013,0.609600899,,1.069306931,1.059691081,1.181975814
73221,Liver,sgNT2-MMU,rp48,1.165635193,0.829672467,1.087971933,,0.712871287,1.700249128,1.402409746
73221,Liver,sgNT3-MMU,rp48,0.532318088,0.556083778,0.611217482,,1.069306931,1.045042352,1.151031478
73221,Liver,sgSafe28-MMU,rp48,0.321453066,0.347638925,0.580708774,,1.069306931,1.009466866,1.125955895
73221,Liver,sgSafe29-MMU,rp48,1.287733294,1.60515366,0.575618257,,1.069306931,0.97717987,0.900942557
73221,Liver,sgSafe30-MMU,rp48,1.760375758,2.094403425,0.605954988,,1.069306931,0.927553563,0.920549529
73221,Liver,sgSafe33-MMU,rp48,0.656957475,0.737256697,0.565116199,,1.069306931,0.972795217,1.077049618
73221,Liver,sgSafe36-MMU,rp48,0.854727042,0.692069832,0.9960216,,1.069306931,1.348281016,1.183354081
73221,Liver,sgSafe4-MMU,rp48,1.669828994,1.369054701,1.102211623,,0.801980198,1.063079223,1.11617464
73221,Liver,sgSafe5-MMU,rp48,0.750971089,0.768666516,0.62882792,,1.069306931,1.066567015,1.167437311
73221,Liver,Bag1mmu-sg2,rp116,0.552924675,0.715067364,0.610815738,,1,0.800996016,0.889404999
73221,Liver,Brk1mmu-sg2,rp116,0.0012321,0.711899005,0.001367158,,1,0.001792829,0.00199071
73221,Liver,Crebbpmmu-sg1,rp116,0.849414463,1.293559457,0.815950175,,1,0.934860558,0.416545012
73221,Liver,Crebbpmmu-sg2,rp116,1.756931755,1.691122921,0.823044205,,1,1.076195219,1.192391064
73221,Liver,Crebbpmmu-sg3,rp116,1.433120827,1.165990664,1.239055142,,1,1.273207171,1.120902455
73221,Liver,Ctnnd1mmu-sg1,rp116,0.766263085,0.699458561,1.215859031,,0.8,1.04123506,0.980491042
73221,Liver,Ctnnd1mmu-sg2,rp116,0.278610054,0.255973739,0.859790369,,1,1.12749004,1.251935413
73221,Liver,Gabrr1mmu-sg2,rp116,0.372682349,0.641085178,0.459213125,,1,0.602191235,0.668657377
73221,Liver,Gata6mmu-sg1,rp116,0.335925394,0.413164421,0.642260368,,1,0.842231076,0.935191329
73221,Liver,Gata6mmu-sg2,rp116,0.695932531,0.613172955,0.896551724,,1,1.175697211,1.305463393
73221,Liver,Gpatch8mmu-sg2,rp116,2.271275134,2.292497923,0.782621905,,1,1.026294821,1.139570891
73221,Liver,Gpatch8mmu-sg3,rp116,1.029717865,0.615621676,1.32128209,,1,1.732669323,1.923910639
73221,Liver,Inpp5emmu-sg1,rp116,1.192867423,1.039215602,0.906729455,,1,1.189043825,1.320283123
73221,Liver,Maddmmu-sg1,rp116,1.203579528,0.828429169,1.147653046,,1,1.50498008,1.671090467
73221,Liver,Ptenmmu-sg1,rp116,1.143393119,1.097822121,0.943521191,,1,1.078884462,1.066047335
73221,Liver,Ptenmmu-sg3,rp116,0.443001524,0.413733848,0.845814978,,1,1.109163347,1.231585932
73221,Liver,Trip12mmu-sg2,rp116,,,1.768950327,,0,2.319721116,2.575757576
73221,Liver,Tsc1mmu-sg2,rp116,0.645830392,0.6521815,1.346787179,,0.75,1.009163347,0.661092679
73221,Liver,Tsc2mmu-sg1,rp116,0.594058439,0.441627907,1.174267051,,1,1.393426295,1.425259898
73221,Liver,Tsc2mmu-sg2,rp116,0.394928012,0.300465408,1.038280419,,1,1.361553785,1.511833665
73221,Liver,Tsc2mmu-sg3,rp116,0.868518969,0.25699445,2.669603524,,0,3.500796813,3.887193099
73221,Liver,Zeb1mmu-sg2,rp116,1.129762447,1.09037179,0.818471821,,1,1.073306773,1.191771732
73221,Liver,Zeb1mmu-sg3,rp116,1.991409597,1.08663266,1.447668236,,1,1.898406375,2.107940721
73221,Liver,sgNT2-MMU,rp116,0.842978852,0.788135254,0.844903539,,1,1.107968127,1.230258792
73221,Liver,sgNT3-MMU,rp116,0.398270358,0.811226686,0.387817105,,1,0.508565737,0.564698076
73221,Liver,sgSafe19-MMU,rp116,1.402278813,1.108382206,0.999392374,,1,1.310557769,1.455209025
73221,Liver,sgSafe30-MMU,rp116,0.880244436,0.935498578,0.743278141,,1,0.974701195,1.082282681
73221,Liver,sgSafe33-MMU,rp116,1.066153417,1.104411818,0.762570257,,1,1,1.110373811
73221,Liver,sgSafe36-MMU,rp116,0.909431433,1.068015136,0.672641653,,1,0.882071713,0.97942933
73221,Liver,sgSafe5-MMU,rp116,1.50064269,1.184330322,1.000911439,,1,1.312549801,1.457420925
73221,Liver,Bag1mmu-sg2,rp116,0.552924675,0.715067364,0.610815738,,1,0.800996016,0.889404999
73221,Liver,Brk1mmu-sg2,rp116,0.0012321,0.711899005,0.001367158,,1,0.001792829,0.00199071
73221,Liver,Crebbpmmu-sg1,rp116,0.849414463,1.293559457,0.815950175,,1,0.934860558,0.416545012
73221,Liver,Crebbpmmu-sg2,rp116,1.756931755,1.691122921,0.823044205,,1,1.076195219,1.192391064
73221,Liver,Crebbpmmu-sg3,rp116,1.433120827,1.165990664,1.239055142,,1,1.273207171,1.120902455
73221,Liver,Ctnnd1mmu-sg1,rp116,0.766263085,0.699458561,1.215859031,,0.8,1.04123506,0.980491042
73221,Liver,Ctnnd1mmu-sg2,rp116,0.278610054,0.255973739,0.859790369,,1,1.12749004,1.251935413
73221,Liver,Gabrr1mmu-sg2,rp116,0.372682349,0.641085178,0.459213125,,1,0.602191235,0.668657377
73221,Liver,Gata6mmu-sg1,rp116,0.335925394,0.413164421,0.642260368,,1,0.842231076,0.935191329
73221,Liver,Gata6mmu-sg2,rp116,0.695932531,0.613172955,0.896551724,,1,1.175697211,1.305463393
73221,Liver,Gpatch8mmu-sg2,rp116,2.271275134,2.292497923,0.782621905,,1,1.026294821,1.139570891
73221,Liver,Gpatch8mmu-sg3,rp116,1.029717865,0.615621676,1.32128209,,1,1.732669323,1.923910639
73221,Liver,Inpp5emmu-sg1,rp116,1.192867423,1.039215602,0.906729455,,1,1.189043825,1.320283123
73221,Liver,Maddmmu-sg1,rp116,1.203579528,0.828429169,1.147653046,,1,1.50498008,1.671090467
73221,Liver,Ptenmmu-sg1,rp116,1.143393119,1.097822121,0.943521191,,1,1.078884462,1.066047335
73221,Liver,Ptenmmu-sg3,rp116,0.443001524,0.413733848,0.845814978,,1,1.109163347,1.231585932
73221,Liver,Trip12mmu-sg2,rp116,,,1.768950327,,0,2.319721116,2.575757576
73221,Liver,Tsc1mmu-sg2,rp116,0.645830392,0.6521815,1.346787179,,0.75,1.009163347,0.661092679
73221,Liver,Tsc2mmu-sg1,rp116,0.594058439,0.441627907,1.174267051,,1,1.393426295,1.425259898
73221,Liver,Tsc2mmu-sg2,rp116,0.394928012,0.300465408,1.038280419,,1,1.361553785,1.511833665
73221,Liver,Tsc2mmu-sg3,rp116,0.868518969,0.25699445,2.669603524,,0,3.500796813,3.887193099
